Timestamp,GHI,DNI,DHI,ModA,ModB,Tamb,RH,WS,WSgust,WSstdev,WD,WDstdev,BP,Cleaning,Precipitation,TModA,TModB,Comments,GHI_z,DNI_z,DHI_z,ModA_z,ModB_z,WS_z,WSgust_z,is_outlier
2021-10-25 00:01:00,-1.3,0.0,0.0,0.0,0.0,24.8,94.5,0.9,1.1,0.4,227.6,1.1,977,0,0.0,24.7,24.4,,-0.7188589385296661,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.0037104418202796,-1.1311652445514182,False
2021-10-25 00:02:00,-1.3,0.0,0.0,0.0,0.0,24.8,94.4,1.1,1.6,0.4,229.3,0.7,977,0,0.0,24.7,24.4,,-0.7188589385296661,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.8669738513328608,-0.8655698458534103,False
2021-10-25 00:03:00,-1.3,0.0,0.0,0.0,0.0,24.8,94.4,1.2,1.4,0.3,228.5,2.9,977,0,0.0,24.7,24.4,,-0.7188589385296661,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.7986055560891516,-0.9718080053326136,False
2021-10-25 00:04:00,-1.2,0.0,0.0,0.0,0.0,24.8,94.3,1.2,1.6,0.3,229.1,4.6,977,0,0.0,24.7,24.4,,-0.7185488918128635,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.7986055560891516,-0.8655698458534103,False
2021-10-25 00:05:00,-1.2,0.0,0.0,0.0,0.0,24.8,94.0,1.3,1.6,0.4,227.5,1.6,977,0,0.0,24.7,24.4,,-0.7185488918128635,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.7302372608454422,-0.8655698458534103,False
2021-10-25 00:06:00,-1.2,0.0,0.0,0.0,0.0,24.9,93.9,1.2,1.4,0.3,226.2,4.8,977,0,0.0,24.8,24.5,,-0.7185488918128635,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.7986055560891516,-0.9718080053326136,False
2021-10-25 00:07:00,-1.1,0.0,0.0,0.0,0.0,24.9,93.8,1.2,1.4,0.3,226.4,0.9,977,0,0.0,24.8,24.5,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.7986055560891516,-0.9718080053326136,False
2021-10-25 00:08:00,-1.1,0.0,0.0,0.0,0.0,24.9,93.7,1.1,1.4,0.3,224.5,2.8,977,0,0.0,24.8,24.5,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.8669738513328608,-0.9718080053326136,False
2021-10-25 00:09:00,-1.1,0.0,0.0,0.0,0.0,24.9,93.6,1.0,1.4,0.3,225.6,4.1,977,0,0.0,24.8,24.5,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.93534214657657,-0.9718080053326136,False
2021-10-25 00:10:00,-1.1,0.0,0.0,0.0,0.0,24.9,93.4,0.9,1.4,0.4,231.5,0.9,977,0,0.0,24.8,24.5,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.0037104418202796,-0.9718080053326136,False
2021-10-25 00:11:00,-1.1,0.0,0.0,0.0,0.0,24.9,93.3,1.0,1.4,0.4,230.3,2.5,977,0,0.0,24.9,24.6,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.93534214657657,-0.9718080053326136,False
2021-10-25 00:12:00,-1.0,0.0,0.0,0.0,0.0,25.0,93.4,0.7,1.1,0.5,231.3,1.4,977,0,0.0,24.9,24.6,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.140447032307698,-1.1311652445514182,False
2021-10-25 00:13:00,-1.0,0.0,0.0,0.0,0.0,25.0,93.5,0.0,0.4,0.1,230.5,0.0,977,0,0.0,24.9,24.6,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.5029988027286294,False
2021-10-25 00:14:00,-1.0,0.0,0.0,0.0,0.0,25.0,93.7,0.0,0.4,0.2,230.5,0.0,977,0,0.0,24.9,24.6,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.5029988027286294,False
2021-10-25 00:15:00,-1.0,0.0,0.0,0.0,0.0,25.0,93.7,0.3,0.7,0.5,232.6,0.4,977,0,0.0,24.9,24.6,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.4139202132825353,-1.3436415635098244,False
2021-10-25 00:16:00,-1.0,0.0,0.0,0.0,0.0,25.0,94.0,0.2,0.7,0.4,229.1,1.5,977,0,0.0,24.9,24.6,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.4822885085262445,-1.3436415635098244,False
2021-10-25 00:17:00,-1.0,0.0,0.0,0.0,0.0,25.0,94.1,0.7,1.1,0.5,231.2,2.0,977,0,0.0,24.9,24.6,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.140447032307698,-1.1311652445514182,False
2021-10-25 00:18:00,-1.0,0.0,0.0,0.0,0.0,25.0,94.1,1.0,1.4,0.4,227.4,0.5,977,0,0.0,24.9,24.6,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.93534214657657,-0.9718080053326136,False
2021-10-25 00:19:00,-1.0,0.0,0.0,0.0,0.0,25.0,94.2,1.1,1.4,0.4,228.2,1.1,977,0,0.0,24.9,24.6,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.8669738513328608,-0.9718080053326136,False
2021-10-25 00:20:00,-1.0,0.0,0.0,0.0,0.0,25.0,94.4,1.2,1.6,0.3,225.4,4.3,977,0,0.0,25.0,24.7,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.7986055560891516,-0.8655698458534103,False
2021-10-25 00:21:00,-0.9,0.0,0.0,0.0,0.0,25.0,94.4,1.0,1.4,0.5,224.4,4.8,977,0,0.0,25.0,24.7,,-0.717618751662456,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.93534214657657,-0.9718080053326136,False
2021-10-25 00:22:00,-0.9,0.0,0.0,0.0,0.0,25.0,94.5,0.8,1.1,0.5,220.2,3.3,977,0,0.0,25.1,24.7,,-0.717618751662456,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.0720787370639886,-1.1311652445514182,False
2021-10-25 00:23:00,-0.9,0.0,0.0,0.0,0.0,25.0,94.6,0.7,1.1,0.5,221.1,3.9,977,0,0.0,25.1,24.8,,-0.717618751662456,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.140447032307698,-1.1311652445514182,False
2021-10-25 00:24:00,-0.9,0.0,0.0,0.0,0.0,25.0,94.7,0.9,1.4,0.4,218.9,4.7,977,0,0.0,25.1,24.8,,-0.717618751662456,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.0037104418202796,-0.9718080053326136,False
2021-10-25 00:25:00,-0.9,0.0,0.0,0.0,0.0,25.0,94.8,1.2,1.6,0.3,220.3,3.3,977,0,0.0,25.1,24.8,,-0.717618751662456,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.7986055560891516,-0.8655698458534103,False
2021-10-25 00:26:00,-0.9,0.0,0.0,0.0,0.0,25.0,94.8,1.2,1.6,0.3,218.5,3.0,977,0,0.0,25.1,24.8,,-0.717618751662456,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.7986055560891516,-0.8655698458534103,False
2021-10-25 00:27:00,-0.9,0.0,0.0,0.0,0.0,25.0,94.8,1.3,1.6,0.4,216.3,4.8,977,0,0.0,25.1,24.8,,-0.717618751662456,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.7302372608454422,-0.8655698458534103,False
2021-10-25 00:28:00,-0.9,0.0,0.0,0.0,0.0,25.0,94.9,1.4,1.6,0.4,216.4,5.3,977,0,0.0,25.1,24.8,,-0.717618751662456,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.661868965601733,-0.8655698458534103,False
2021-10-25 00:29:00,-0.9,0.0,0.0,0.0,0.0,25.0,94.9,1.3,1.6,0.4,214.1,5.8,977,0,0.0,25.1,24.8,,-0.717618751662456,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.7302372608454422,-0.8655698458534103,False
2021-10-25 00:30:00,-0.9,0.0,0.0,0.0,0.0,25.0,94.9,1.4,1.6,0.4,217.4,4.8,977,0,0.0,25.1,24.8,,-0.717618751662456,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.661868965601733,-0.8655698458534103,False
2021-10-25 00:31:00,-0.9,0.0,0.0,0.0,0.0,25.0,95.0,1.4,1.9,0.4,217.7,6.0,977,0,0.0,25.2,24.9,,-0.717618751662456,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.661868965601733,-0.7062126066346057,False
2021-10-25 00:32:00,-0.9,0.0,0.0,0.0,0.0,25.0,95.0,1.5,1.9,0.4,217.1,4.6,977,0,0.0,25.2,24.9,,-0.717618751662456,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.5935006703580237,-0.7062126066346057,False
2021-10-25 00:33:00,-0.9,0.0,0.0,0.0,0.0,25.1,95.1,1.3,1.9,0.4,217.0,4.1,977,0,0.0,25.2,24.9,,-0.717618751662456,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.7302372608454422,-0.7062126066346057,False
2021-10-25 00:34:00,-0.9,0.0,0.0,0.0,0.0,25.1,95.3,1.6,2.1,0.4,219.2,8.4,977,0,0.0,25.2,24.9,,-0.717618751662456,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.5251323751143143,-0.5999744471554024,False
2021-10-25 00:35:00,-0.9,0.0,0.0,0.0,0.0,25.1,95.3,1.7,1.9,0.3,219.8,3.9,977,0,0.0,25.2,24.9,,-0.717618751662456,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.4567640798706051,-0.7062126066346057,False
2021-10-25 00:36:00,-0.9,0.0,0.0,0.0,0.0,25.1,95.1,1.6,1.9,0.4,221.3,4.9,977,0,0.0,25.2,24.9,,-0.717618751662456,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.5251323751143143,-0.7062126066346057,False
2021-10-25 00:37:00,-0.9,0.0,0.0,0.0,0.0,25.1,95.1,1.5,1.9,0.4,223.5,5.9,977,0,0.0,25.2,24.9,,-0.717618751662456,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.5935006703580237,-0.7062126066346057,False
2021-10-25 00:38:00,-0.9,0.0,0.0,0.0,0.0,25.1,95.1,1.6,1.9,0.4,220.0,5.8,977,0,0.0,25.2,24.9,,-0.717618751662456,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.5251323751143143,-0.7062126066346057,False
2021-10-25 00:39:00,-0.9,0.0,0.0,0.0,0.0,25.1,95.0,2.0,2.4,0.4,223.3,4.9,977,0,0.0,25.2,25.0,,-0.717618751662456,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.2516591941394772,-0.4406172079365978,False
2021-10-25 00:40:00,-0.9,0.0,0.0,0.0,0.0,25.1,94.8,1.6,1.9,0.4,224.2,2.2,977,0,0.0,25.2,25.0,,-0.717618751662456,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.5251323751143143,-0.7062126066346057,False
2021-10-25 00:41:00,-0.9,0.0,0.0,0.0,0.0,25.1,94.8,1.5,1.9,0.4,222.9,6.6,977,0,0.0,25.2,24.9,,-0.717618751662456,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.5935006703580237,-0.7062126066346057,False
2021-10-25 00:42:00,-1.0,0.0,0.0,0.0,0.0,25.1,94.7,0.7,1.1,0.5,230.5,3.5,977,0,0.0,25.2,24.9,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.140447032307698,-1.1311652445514182,False
2021-10-25 00:43:00,-1.0,0.0,0.0,0.0,0.0,25.1,95.0,1.0,1.4,0.5,234.4,4.3,977,0,0.0,25.2,24.9,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.93534214657657,-0.9718080053326136,False
2021-10-25 00:44:00,-1.0,0.0,0.0,0.0,0.0,25.1,95.1,1.2,1.6,0.4,228.6,9.5,977,0,0.0,25.2,24.9,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.7986055560891516,-0.8655698458534103,False
2021-10-25 00:45:00,-1.0,0.0,0.0,0.0,0.0,25.1,95.2,1.3,1.6,0.3,232.0,5.9,977,0,0.0,25.2,24.9,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.7302372608454422,-0.8655698458534103,False
2021-10-25 00:46:00,-1.0,0.0,0.0,0.0,0.0,25.1,95.1,1.4,1.9,0.4,226.0,7.2,977,0,0.0,25.2,24.9,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.661868965601733,-0.7062126066346057,False
2021-10-25 00:47:00,-1.0,0.0,0.0,0.0,0.0,25.1,94.9,1.5,1.9,0.4,226.9,7.6,977,0,0.0,25.2,24.9,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.5935006703580237,-0.7062126066346057,False
2021-10-25 00:48:00,-1.0,0.0,0.0,0.0,0.0,25.1,94.9,1.2,1.6,0.3,226.8,4.5,977,0,0.0,25.2,24.9,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.7986055560891516,-0.8655698458534103,False
2021-10-25 00:49:00,-1.0,0.0,0.0,0.0,0.0,25.1,94.9,1.0,1.6,0.4,228.1,1.3,977,0,0.0,25.2,24.9,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.93534214657657,-0.8655698458534103,False
2021-10-25 00:50:00,-1.0,0.0,0.0,0.0,0.0,25.1,94.8,1.1,1.6,0.5,227.7,4.2,977,0,0.0,25.2,24.9,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.8669738513328608,-0.8655698458534103,False
2021-10-25 00:51:00,-1.0,0.0,0.0,0.0,0.0,25.1,94.8,1.3,1.6,0.3,228.6,4.6,977,0,0.0,25.2,24.9,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.7302372608454422,-0.8655698458534103,False
2021-10-25 00:52:00,-1.0,0.0,0.0,0.0,0.0,25.1,94.5,1.2,1.6,0.3,226.8,2.7,977,0,0.0,25.2,24.9,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.7986055560891516,-0.8655698458534103,False
2021-10-25 00:53:00,-1.0,0.0,0.0,0.0,0.0,25.1,94.2,1.3,1.9,0.4,229.6,4.4,977,0,0.0,25.2,24.9,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.7302372608454422,-0.7062126066346057,False
2021-10-25 00:54:00,-1.0,0.0,0.0,0.0,0.0,25.1,94.2,0.9,1.4,0.5,227.4,1.2,977,0,0.0,25.2,24.9,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.0037104418202796,-0.9718080053326136,False
2021-10-25 00:55:00,-1.0,0.0,0.0,0.0,0.0,25.1,94.1,1.2,1.9,0.4,225.0,4.1,977,0,0.0,25.1,24.9,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.7986055560891516,-0.7062126066346057,False
2021-10-25 00:56:00,-1.0,0.0,0.0,0.0,0.0,25.1,93.9,1.2,1.6,0.4,219.6,1.9,977,0,0.0,25.1,24.8,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.7986055560891516,-0.8655698458534103,False
2021-10-25 00:57:00,-1.0,0.0,0.0,0.0,0.0,25.1,93.7,1.1,1.4,0.2,217.6,3.4,977,0,0.0,25.1,24.8,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.8669738513328608,-0.9718080053326136,False
2021-10-25 00:58:00,-1.0,0.0,0.0,0.0,0.0,25.1,93.8,1.1,1.4,0.4,217.8,1.6,977,0,0.0,25.1,24.8,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-0.8669738513328608,-0.9718080053326136,False
2021-10-25 00:59:00,-1.0,0.0,0.0,0.0,0.0,25.1,93.9,0.7,1.1,0.5,217.1,0.6,977,0,0.0,25.1,24.8,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.140447032307698,-1.1311652445514182,False
2021-10-25 01:00:00,-1.0,0.0,0.0,0.0,0.0,25.1,93.9,0.9,1.1,0.4,217.9,0.5,977,0,0.0,25.1,24.8,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.0037104418202796,-1.1311652445514182,False
2021-10-25 01:01:00,-1.1,0.0,0.0,0.0,0.0,25.1,93.6,0.9,1.1,0.5,218.8,0.2,977,0,0.0,25.1,24.8,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.0037104418202796,-1.1311652445514182,False
2021-10-25 01:02:00,-1.1,0.0,0.0,0.0,0.0,25.1,93.7,0.2,0.7,0.5,220.2,0.6,977,0,0.0,25.1,24.8,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.4822885085262445,-1.3436415635098244,False
2021-10-25 01:03:00,-1.1,0.0,0.0,0.0,0.0,25.1,93.7,0.2,0.7,0.4,222.0,0.0,977,0,0.0,25.1,24.8,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.4822885085262445,-1.3436415635098244,False
2021-10-25 01:04:00,-1.1,0.0,0.0,0.0,0.0,25.2,93.9,0.0,0.0,0.0,0.0,0.0,977,0,0.0,25.1,24.8,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:05:00,-1.1,0.0,0.0,0.0,0.0,25.1,93.8,0.0,0.0,0.0,0.0,0.0,977,0,0.0,25.0,24.7,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:06:00,-1.1,0.0,0.0,0.0,0.0,25.1,93.9,0.0,0.0,0.0,0.0,0.0,977,0,0.0,25.0,24.7,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:07:00,-1.1,0.0,0.0,0.0,0.0,25.1,94.0,0.0,0.0,0.0,0.0,0.0,977,0,0.0,25.0,24.7,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:08:00,-1.2,0.0,0.0,0.0,0.0,25.1,94.1,0.0,0.0,0.0,0.0,0.0,977,0,0.0,24.9,24.7,,-0.7185488918128635,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:09:00,-1.2,0.0,0.0,0.0,0.0,25.1,94.1,0.0,0.0,0.0,0.0,0.0,977,0,0.0,24.9,24.7,,-0.7185488918128635,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:10:00,-1.2,0.0,0.0,0.0,0.0,25.1,93.8,0.0,0.0,0.0,0.0,0.0,977,0,0.0,24.9,24.7,,-0.7185488918128635,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:11:00,-1.2,0.0,0.0,0.0,0.0,25.2,93.8,0.0,0.0,0.0,0.0,0.0,977,0,0.0,24.9,24.7,,-0.7185488918128635,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:12:00,-1.2,0.0,0.0,0.0,0.0,25.2,94.0,0.0,0.0,0.0,0.0,0.0,977,0,0.0,24.9,24.7,,-0.7185488918128635,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:13:00,-1.2,0.0,0.0,0.0,0.0,25.2,94.3,0.0,0.0,0.0,0.0,0.0,977,0,0.0,25.0,24.7,,-0.7185488918128635,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:14:00,-1.2,0.0,0.0,0.0,0.0,25.2,94.3,0.0,0.0,0.0,0.0,0.0,977,0,0.0,25.0,24.8,,-0.7185488918128635,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:15:00,-1.1,0.0,0.0,0.0,0.0,25.3,94.3,0.0,0.0,0.0,0.0,0.0,977,0,0.0,25.0,24.8,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:16:00,-1.1,0.0,0.0,0.0,0.0,25.3,94.3,0.0,0.0,0.0,0.0,0.0,977,0,0.0,25.0,24.8,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:17:00,-1.1,0.0,0.0,0.0,0.0,25.3,94.4,0.0,0.0,0.0,0.0,0.0,977,0,0.0,25.0,24.8,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:18:00,-1.1,0.0,0.0,0.0,0.0,25.2,94.5,0.0,0.0,0.0,0.0,0.0,977,0,0.0,25.0,24.9,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:19:00,-1.1,0.0,0.0,0.0,0.0,25.2,94.3,0.0,0.0,0.0,0.0,0.0,977,0,0.0,25.0,24.9,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:20:00,-1.1,0.0,0.0,0.0,0.0,25.2,94.1,0.0,0.0,0.0,0.0,0.0,977,0,0.0,25.0,24.9,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:21:00,-1.1,0.0,0.0,0.0,0.0,25.2,94.2,0.0,0.0,0.0,0.0,0.0,977,0,0.0,25.0,24.9,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:22:00,-1.1,0.0,0.0,0.0,0.0,25.2,94.4,0.0,0.0,0.0,0.0,0.0,977,0,0.0,25.0,24.9,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:23:00,-1.1,0.0,0.0,0.0,0.0,25.2,94.8,0.0,0.0,0.0,0.0,0.0,977,0,0.0,25.0,24.9,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:24:00,-1.0,0.0,0.0,0.0,0.0,25.2,95.0,0.2,1.1,0.5,1.4,0.1,977,0,0.0,25.0,24.9,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.4822885085262445,-1.1311652445514182,False
2021-10-25 01:25:00,-1.0,0.0,0.0,0.0,0.0,25.2,95.0,0.7,0.7,0.5,4.4,0.1,977,0,0.0,25.1,25.0,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.140447032307698,-1.3436415635098244,False
2021-10-25 01:26:00,-1.0,0.0,0.0,0.0,0.0,25.2,95.1,0.0,0.7,0.2,4.5,0.0,977,0,0.0,25.1,25.0,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.3436415635098244,False
2021-10-25 01:27:00,-1.0,0.0,0.0,0.0,0.0,25.2,95.2,0.0,0.0,0.0,0.0,0.0,977,0,0.0,25.1,25.0,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:28:00,-1.0,0.0,0.0,0.0,0.0,25.2,95.3,0.0,0.0,0.0,0.0,0.0,977,0,0.0,25.1,25.0,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:29:00,-1.0,0.0,0.0,0.0,0.0,25.2,95.5,0.0,0.0,0.0,0.0,0.0,977,0,0.0,25.1,25.0,,-0.7179287983792586,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:30:00,-1.1,0.0,0.0,0.0,0.0,25.1,95.5,0.0,0.0,0.0,0.0,0.0,977,0,0.0,25.1,25.0,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:31:00,-1.1,0.0,0.0,0.0,0.0,25.1,95.6,0.0,0.0,0.0,0.0,0.0,977,0,0.0,25.1,24.9,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
2021-10-25 01:32:00,-1.1,0.0,0.0,0.0,0.0,25.1,95.8,0.0,0.0,0.0,0.0,0.0,977,0,0.0,25.1,24.9,,-0.7182388450960611,-0.6027273038385786,-0.7439556107840485,-0.7126099624431436,-0.7130419476222484,-1.6190250990136632,-1.7154751216870356,False
